"PID", "Creator", "Object title", "Type", "Format", "Licence/Copyright", "when", "notBefore", "notAfter", "OCM", "Internal keywords", "Image number", "Image 1", "Image 2" 
"o:polos.723"," Karl Schwidernoch, Wien "," GRUSS aus LUTTENBERG, Steiermark. Marktplatz. Luttenberg. Deutsche Schule. Franz Josef Schule. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1898"," "," 346; 361 ","  "," 2 "," polos_0723_v.jpg "," polos_0723_r.jpg " 
"o:polos.724"," Ludwig Biersack, München "," Igla na potu iz Luč v Sločavo. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1905","1908"," 133; 493 ","  "," 2 "," polos_0724_v.jpg "," polos_0724_r.jpg " 
"o:polos.725"," Fritz Rasch, Celje "," Cilli. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 361; 632 ","  "," 2 "," polos_0725_v.jpg "," polos_0725_r.jpg " 
"o:polos.726"," Franz Kupnik, Slovenske Konjice "," Gruss aus Gonobitz. 1900. Karthause. Seitzkloster.1700. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 341 ","  "," 2 "," polos_0726_v.jpg "," polos_0726_r.jpg " 
"o:polos.727"," Johann Gaisser, Maribor "," Marburg a. Drau. Partie im Stadtpark. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1906"," "," 367; 632 ","  "," 2 "," polos_0727_v.jpg "," polos_0727_r.jpg " 
"o:polos.728"," F. Fischer, Wien "," GRUSS AUS WINDISCH-FEISTRITZ. Hauptplatz. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1999"," "," 632; 361 ","  "," 2 "," polos_0728_v.jpg "," polos_0728_r.jpg " 
"o:polos.729"," Mehner & Maas, Leipzig "," Pettau.   "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1907"," "," 361 ","  "," 2 "," polos_0729_v.jpg "," polos_0729_r.jpg " 
"o:polos.73"," Tiskarna sv. Cirila, Maribor "," Pozdrav od Sv. Lenarta nad Laškem. Župnišče, Cerkev, Mežnarija. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1909"," "," 361; 346 ","  "," 2 "," polos_0073_v.jpg "," polos_0073_r.jpg " 
"o:polos.730"," Sokol "," Za Sokolski dom v Celju. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1906"," "," 186; 526; 575; 632 ","  "," 2 "," polos_0730_v.jpg "," polos_0730_r.jpg " 
"o:polos.731"," C. Binder, Wien "," Pozdrav iz Celja. Gruss aus Cilli. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 361; 632 ","  "," 2 "," polos_0731_v.jpg "," polos_0731_r.jpg " 
"o:polos.732"," Heinrich Krapek, Maribor "," Gams bei Marburg a. d. Drau. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 346; 361; 632 ","  "," 2 "," polos_0732_v.jpg "," polos_0732_r.jpg " 
"o:polos.733"," Karl Schwidernoch, Wien "," Pozdrav iz Ljubnega v Savinski dolini. Jezerska brv. Ljubno. St. Franičšk. Raduha. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1898"," "," 133; 346; 361 ","  "," 2 "," polos_0733_v.jpg "," polos_0733_r.jpg " 
"o:polos.734","  "," STEIERMARK: CILLI. Breg s starim gradom. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 341; 361; 632 ","  "," 2 "," polos_0734_v.jpg "," polos_0734_r.jpg " 
"o:polos.735","  "," Sov. plan. Društvo. Sv. Oreh na Pohorju. Koča pri sv. Orehu. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1907"," "," 186; 346 ","  "," 2 "," polos_0735_v.jpg "," polos_0735_r.jpg " 
"o:polos.736","  "," ALT-MARBURG 1710. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1898"," "," 175; 361; 632 ","  "," 2 "," polos_0736_v.jpg "," polos_0736_r.jpg " 
"o:polos.737"," Karl Schwidernoch, Wien "," Gruss aus St. BENEDICTEN i. W.B. Stmk. Pozdrav iz Sv. BENEDIKTA slov. goricah Stirsko. Wallfahrtskirche Hl. 3 Könige Romarska čirkva sv. Treh Kraljev. St. Benedicten Sv. Benedikta. Südseite južna stran. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 346; 361 ","  "," 2 "," polos_0737_v.jpg "," polos_0737_r.jpg " 
"o:polos.738","  "," Laufen, Sannthal. - Ljubno, Savinska dolina. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1898"," "," 346; 361 ","  "," 2 "," polos_0738_v.jpg "," polos_0738_r.jpg " 
"o:polos.739"," Karl Schwidernoch, Wien "," Pozdrav iz SREDIŠČA. Farna cerkev. Rotovž. Narodna šola. Šrediska Kapela. Ob glavni cesti. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 346; 361; 344 ","  "," 2 "," polos_0739_v.jpg "," polos_0739_r.jpg " 
"o:polos.74"," Andreas Elsbacher, Laško "," Scheuern bei Steinbrück. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 361 ","  "," 2 "," polos_0074_v.jpg "," polos_0074_r.jpg " 
"o:polos.740"," Carl Otto Hayd, München "," GRUSS aus ROHITSCH SAUERBRUNN. Donatiberg. Tempelbrunnen. Styria-Quelle. Attems-Monument. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1898"," "," 211; 529 ","  "," 2 "," polos_0740_v.jpg "," polos_0740_r.jpg " 
"o:polos.741"," Stengel & Co., Dresden "," Rann a. d. Save, Schloss-Portal "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901","1908"," 341 ","  "," 2 "," polos_0741_v.jpg "," polos_0741_r.jpg " 
"o:polos.742"," Weiss & Dreykurs, Wien "," Gruss aus Frauheim b. Kranichfeld (Steiermark). Totalansicht. Gut Scherbaum. Kunstmühlen. Ruine. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 361; 341 ","  "," 2 "," polos_0742_v.jpg "," polos_0742_r.jpg " 
"o:polos.743"," Wilhelm Blanke, Ptuj "," Gruss aus Maria=Neustift b. Pettau. Maria-Neustift bei Pettau. Kirche u. Maria-Neustift. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 346; 778 ","  "," 2 "," polos_0743_v.jpg "," polos_0743_r.jpg " 
"o:polos.744"," Rosa Pitschl, Slovenska Bistrica "," GRUSS aus Windischfeistritz. Wehr bei der Schwimmschule. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1898"," "," 632; 133; 361 ","  "," 2 "," polos_0744_v.jpg "," polos_0744_r.jpg " 
"o:polos.745"," Adam Autor, Sveti Lovrenc, Prebolt "," Gruss aus St. Lorenzen ob. Marburg. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 186; 361 ","  "," 2 "," polos_0745_v.jpg "," polos_0745_r.jpg " 
"o:polos.746","  "," Konjice. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1903"," "," 361 ","  "," 2 "," polos_0746_v.jpg "," polos_0746_r.jpg " 
"o:polos.747","  "," Celje. Breg z starim gradom. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1906"," "," 341; 361; 623; 565; 877; 700; 743; 5310 ","  "," 2 "," polos_0747_v.jpg "," polos_0747_r.jpg " 
"o:polos.748"," Anton Prettner, Slovenske Konjice "," Gruss aus Gonobitz. Ruine Seitzkloster. Ruine Seitzkloster. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1902"," "," 341 ","  "," 2 "," polos_0748_v.jpg "," polos_0748_r.jpg " 
"o:polos.749"," Feliks Magolič, Celje "," Pozdrav iz Velenja (Wöllan). "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1902"," "," 341; 361 ","  "," 2 "," polos_0749_v.jpg "," polos_0749_r.jpg " 
"o:polos.75","  "," Sv. Marjeta. Marija Lord. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1916"," "," 346 ","  "," 2 "," polos_0075_v.jpg "," polos_0075_r.jpg " 
"o:polos.750","  "," Pozdrav iz Negove. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1902"," "," 346; 361 ","  "," 2 "," polos_0750_v.jpg "," polos_0750_r.jpg " 
"o:polos.751"," M. Hedžet, Celje "," Iz naroda za narod! Rojstni dom Stanko Vraza. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1903","1905"," 186; 551; 554 ","  "," 2 "," polos_0751_v.jpg "," polos_0751_r.jpg " 
"o:polos.752","  "," Pozdrav iz …… ROJSTNA HIŠA. Matija Majar Ziljski. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 186; 551; 554; 619 ","  "," 2 "," polos_0752_v.jpg "," polos_0752_r.jpg " 
"o:polos.753"," R. Mosinger, Zagreb "," Pozdrav od sv. Križa pri Slatini. Kopališče Slatina. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 346; 529 ","  "," 2 "," polos_0753_v.jpg "," polos_0753_r.jpg " 
"o:polos.754","  "," Schloss Wöllan. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1903"," "," 341 ","  "," 2 "," polos_0754_v.jpg "," polos_0754_r.jpg " 
"o:polos.755"," Georg Adler, Celje "," Gruss aus Cilli. Ruine Ober-Cilli. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1903"," "," 341; 632 ","  "," 2 "," polos_0755_v.jpg "," polos_0755_r.jpg " 
"o:polos.756"," Fritz Rasch, Celje "," Cilli. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1903"," "," 361; 632 ","  "," 2 "," polos_0756_v.jpg "," polos_0756_r.jpg " 
"o:polos.757"," Franz Kupnik, Slovenske Konjice "," Historische Ruine Ganowitz (Tattenbach). Gonobitz. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1904"," "," 341 ","  "," 2 "," polos_0757_v.jpg "," polos_0757_r.jpg " 
"o:polos.758","  "," Reifnigg. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1904"," "," 361 ","  "," 2 "," polos_0758_v.jpg "," polos_0758_r.jpg " 
"o:polos.759"," Anton Schlauer, Graz "," Narodni-Dom v Mariboru. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 186; 341; 552; 632 ","  "," 2 "," polos_0759_v.jpg "," polos_0759_r.jpg " 
"o:polos.76"," Heinrich Kölz, Wien-Graz "," Gruss aus St. Margarethen. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1904"," "," 361 ","  "," 2 "," polos_0076_v.jpg "," polos_0076_r.jpg " 
"o:polos.761"," Josef Polanc "," Pozdrav iz Pletroviče. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1903"," "," 361; 778 ","  "," 2 "," polos_0761_v.jpg "," polos_0761_r.jpg " 
"o:polos.762","  "," Pozdrav od sv. Tomaža pri Ormuž. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1907"," "," 346; 361; 347; 551 ","  "," 2 "," polos_0762_v.jpg "," polos_0762_r.jpg " 
"o:polos.763","  "," Iskreni pozdrav od Sv. Tomaža nad Ormožem. Kostanj. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 346; 361; 137 ","  "," 2 "," polos_0763_v.jpg "," polos_0763_r.jpg " 
"o:polos.764"," Franz Erben, Slovenska Bistrica "," Strassgoinzen bei Pragerhof. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1915"," "," 133; 361 ","  "," 2 "," polos_0764_v.jpg "," polos_0764_r.jpg " 
"o:polos.765","  "," SREDIŠE - POLSTRAU. PAROMLIN-ZADRAVEC. OBGLAVNI CESTI. KAPELA. KOLODVOR. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1911"," "," 498; 346; 361 ","  "," 2 "," polos_0765_v.jpg "," polos_0765_r.jpg " 
"o:polos.766"," Karl Schwidernoch, Wien "," Pozdrav iz SREDIŠČA. Farna cerkev. Rotovž. Narodna šola. Šrediska Kapela. Ob glavni cesti. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1904"," "," 346; 341; 361; 273; 186; 137 ","  "," 2 "," polos_0766_v.jpg "," polos_0766_r.jpg " 
"o:polos.767"," Josef Treff, Rogoznica "," Gruss aus Ragosnitz bei Pettau. Pozdrav iz Ragosnice pri Ptuj. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 265; 551 ","  "," 2 "," polos_0767_v.jpg "," polos_0767_r.jpg " 
"o:polos.768","  "," Pozdrav iz Ptujske gore. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1898"," "," 346; 778 ","  "," 2 "," polos_0768_v.jpg "," polos_0768_r.jpg " 
"o:polos.769","  "," Gruss aus Maria Neustift bei Pettau. Volksschule. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1902"," "," 346 ","  "," 2 "," polos_0769_v.jpg "," polos_0769_r.jpg " 
"o:polos.77","  "," St. Margarethen bei Römerbad. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1911"," "," 361 ","  "," 2 "," polos_0077_v.jpg "," polos_0077_r.jpg " 
"o:polos.770"," Wilhelm Blanke, Ptuj "," Maria Neustift. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1910"," "," 137; 346 ","  "," 2 "," polos_0770_v.jpg "," polos_0770_r.jpg " 
"o:polos.771","  "," Pozdrav od Sv. Tomaža pri Ormuž u. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1906"," "," 361; 346; 137 ","  "," 2 "," polos_0771_v.jpg "," polos_0771_r.jpg " 
"o:polos.772"," J. Traun "," Črna gora. Maria Neustift. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1908"," "," 369; 493; 346 ","  "," 2 "," polos_0772_v.jpg "," polos_0772_r.jpg " 
"o:polos.773","  "," Pozdrav iz Podvinc pri Ptuji. Gostilna pri kapeli Peter Kureža. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1909"," "," 346 ","  "," 2 "," polos_0773_v.jpg "," polos_0773_r.jpg " 
"o:polos.774"," Wilhelm Blanke, Ptuj "," Gruss aus Lichtenegg i. d. Kolos bei Pettau. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1915"," "," 346; 133 ","  "," 2 "," polos_0774_v.jpg "," polos_0774_r.jpg " 
"o:polos.775","  "," Sv. TROJICA v Halozah. Hl. DREIFALTIGKEIT in d. Kolos. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1913"," "," 133; 346; 137 ","  "," 2 "," polos_0775_v.jpg "," polos_0775_r.jpg " 
"o:polos.776","  "," Gruß aus Hlg. Dreifaltigkeit i. d. Kollos. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1908","1914"," 133; 346 ","  "," 2 "," polos_0776_v.jpg "," polos_0776_r.jpg " 
"o:polos.777","  "," Weingut Lichtenegg bei Pettau der Steiermärkische Sparkassa. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1910"," "," 452; 265; 551 ","  "," 2 "," polos_0777_v.jpg "," polos_0777_r.jpg " 
"o:polos.778"," Franz Erben, Slovenska Bistrica "," Schloss Wurmberg. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1911"," "," 341 ","  "," 2 "," polos_0778_v.jpg "," polos_0778_r.jpg " 
"o:polos.779"," Wilhelm Blanke, Ptuj "," Gruss aus Wurmberg b. Pettau. Pozdrav iz Vurberga. Schloss Wurmberg. Grad Vurberg. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 341 ","  "," 2 "," polos_0779_v.jpg "," polos_0779_r.jpg " 
"o:polos.78"," M. Petermann, Zidani Most "," STEINBRÜCK. Panorama gegen Norden. "," Postcard ","27x14cm"," Creative Commons BY-NC-SA 4.0 ","  ","1905"," "," 361; 133; 491; 496; 498 ","  "," 2 "," polos_0078_v.jpg "," polos_0078_r.jpg " 
"o:polos.780","  "," Wurmberg bei PETTAU. Schloss. Kirche. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1914","1918"," 341; 346 ","  "," 2 "," polos_0780_v.jpg "," polos_0780_r.jpg " 
"o:polos.781"," V. Schubert, Wien "," Gruss aus Wiesmannsdorf. Stampar's Gasthaus. Totalansicht. Jerusalem. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1916"," "," 265; 361; 346; 137; 551 ","  "," 2 "," polos_0781_v.jpg "," polos_0781_r.jpg " 
"o:polos.782"," Wilhelm Blanke, Ptuj "," Pettau. Schillerplatz. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1908","1914"," 361; 632; 551; 347 ","  "," 2 "," polos_0782_v.jpg "," polos_0782_r.jpg " 
"o:polos.783"," Wilhelm Blanke, Ptuj "," Pettau in der Zukunft. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1905"," "," 176; 363; 493; 632 ","  "," 2 "," polos_0783_v.jpg "," polos_0783_r.jpg " 
"o:polos.784"," Wilhelm Blanke, Ptuj "," Gruss aus Pettau. Floriansplatz. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 346; 341; 493; 632 ","  "," 2 "," polos_0784_v.jpg "," polos_0784_r.jpg " 
"o:polos.785"," S. Frank, Graz "," PETTAU = Hauptplatz. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1917"," "," 346; 345; 632 ","  "," 2 "," polos_0785_v.jpg "," polos_0785_r.jpg " 
"o:polos.786"," Franz Knollmüller, Graz "," Ptuj. Slovenski trg = Gledališče. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 345; 346; 632 ","  "," 2 "," polos_0786_v.jpg "," polos_0786_r.jpg " 
"o:polos.787"," Franz Knollmüller, Graz "," Pettau.   "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1911"," "," 341; 346; 632 ","  "," 2 "," polos_0787_v.jpg "," polos_0787_r.jpg " 
"o:polos.788"," P. Starašina, Cirkovec "," Pozdrav iz Cirkovec. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1908","1914"," 369; 346 ","  "," 2 "," polos_0788_v.jpg "," polos_0788_r.jpg " 
"o:polos.789"," J.N. Peteršič, Ptuj "," PTUJ - Schillerjev trg. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1916","1918"," 369; 452; 632 ","  "," 2 "," polos_0789_v.jpg "," polos_0789_r.jpg " 
"o:polos.79","  "," Pazdrav od Sv. Benedikta Slov. gor. Gruß aus St. Benedikt, Wind.-Bühel. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1916"," "," 361 ","  "," 2 "," polos_0079_v.jpg "," polos_0079_r.jpg " 
"o:polos.790"," Albin Sussitz, Graz "," Pettau. Villenviertel. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1913"," "," 341; 632 ","  "," 2 "," polos_0790_v.jpg "," polos_0790_r.jpg " 
"o:polos.791"," Anton Schlauer, Graz "," PETTAU. Kirche u. Theater. "," Postcard ","9x28cm"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 346; 345; 632 ","  "," 2 "," polos_0791_v.jpg "," polos_0791_r.jpg " 
"o:polos.792"," Josef Kasimir, Ptuj "," Pettau, Steiermark - Bahnhof. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1912"," "," 363; 498; 632 ","  "," 2 "," polos_0792_v.jpg "," polos_0792_r.jpg " 
"o:polos.793"," J.N. Peteršič, Ptuj "," Pozdrav iz Ptuja. Minoritska cerkev. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1908"," "," 346; 632 ","  "," 2 "," polos_0793_v.jpg "," polos_0793_r.jpg " 
"o:polos.794"," J.N. Peteršič, Ptuj "," Pozdrav iz Ptuja. Narodni dom. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 186; 341; 632 ","  "," 2 "," polos_0794_v.jpg "," polos_0794_r.jpg " 
"o:polos.795"," Josef Kasimir, Ptuj "," Gruss aus Pettau. Floriansplatz. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1897"," "," 341; 632 ","  "," 2 "," polos_0795_v.jpg "," polos_0795_r.jpg " 
"o:polos.796"," S. Frank, Graz "," Ptuj. Društveni dom.  "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 341; 632 ","  "," 2 "," polos_0796_v.jpg "," polos_0796_r.jpg " 
"o:polos.797"," Wilhelm Blanke, Ptuj "," Deutsches Haus in Pettau. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1920"," "," 341; 186; 632 ","  "," 2 "," polos_0797_v.jpg "," polos_0797_r.jpg " 
"o:polos.798","  "," Pettau. Kaiser Franz Josefs Gymnasium und Deutsches Studentenheim. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1909"," "," 346; 186; 632 ","  "," 2 "," polos_0798_v.jpg "," polos_0798_r.jpg " 
"o:polos.799"," Wilhelm Blanke, Ptuj "," Kaiser-Franz-Josef-Gymnasium und Deutsches Studentenheim - Pettau. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1903"," "," 346; 186; 632 ","  "," 2 "," polos_0799_v.jpg "," polos_0799_r.jpg " 
"o:polos.8","  "," Kaiser Franz Josef·Bad, Tüffer. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1911"," "," 529; 341 ","  "," 2 "," polos_0008_v.jpg "," polos_0008_r.jpg " 
"o:polos.80"," M. Petermann, Zidani Most "," STEINBRÜCK. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1908"," "," 133; 496; 498 ","  "," 2 "," polos_0080_v.jpg "," polos_0080_r.jpg " 
"o:polos.800"," Johann Winkler, Ptuj "," Deutsches Mädchenheim Pettau Speisesaal. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 186; 562; 632 ","  "," 2 "," polos_0800_v.jpg "," polos_0800_r.jpg " 
"o:polos.801"," Johann Winkler, Ptuj "," Deutsches Mädchenheim Pettau Turnsaal. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1917"," "," 186; 345; 562; 632 ","  "," 2 "," polos_0801_v.jpg "," polos_0801_r.jpg " 
"o:polos.802"," Johann Winkler, Ptuj "," Deutsches Mädchenheim Pettau Kochschule. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 346; 186; 562; 632 ","  "," 2 "," polos_0802_v.jpg "," polos_0802_r.jpg " 
"o:polos.803"," Wilhelm Blanke, Ptuj "," PETTAU. Mädchen-Volks-und Bürgerschule - Deutsches Mädchenheim. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1903"," "," 872; 562; 186; 632 ","  "," 2 "," polos_0803_v.jpg "," polos_0803_r.jpg " 
"o:polos.804"," J.N. Peteršič, Ptuj "," Dekliška mešč. šola in plinarna. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1910"," "," 562; 346; 632; 348 ","  "," 2 "," polos_0804_v.jpg "," polos_0804_r.jpg " 
"o:polos.805"," Wilhelm Blanke, Ptuj "," Mädchen-Volks-u.Bürgerschule, Deutsches Mädchenheim, Pettau. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1910"," "," 872; 186; 632; 562 ","  "," 2 "," polos_0805_v.jpg "," polos_0805_r.jpg " 
"o:polos.806"," J.N. Peteršič, Ptuj "," PTUJ -  Narodna šola. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1918"," "," 872; 632; 720 ","  "," 2 "," polos_0806_v.jpg "," polos_0806_r.jpg " 
"o:polos.807"," Wilhelm Blanke, Ptuj "," Schloss Oberpettau. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1915"," "," 341; 632 ","  "," 2 "," polos_0807_v.jpg "," polos_0807_r.jpg " 
"o:polos.808"," Wilhelm Blanke, Ptuj "," Pettau. Ornig-Kai. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1915"," "," 133; 361; 632 ","  "," 2 "," polos_0808_v.jpg "," polos_0808_r.jpg " 
"o:polos.809"," A.&M. Löwenthal, Frankfurt a. M. "," Pettau a. d. Drau im Jahre 1740. Nach I. Mayer's Kunstblatt. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1915"," "," 175; 632; 341; 346 ","  "," 2 "," polos_0809_v.jpg "," polos_0809_r.jpg " 
"o:polos.81","  "," Pozdrav iz Cirkovec pri Pragerskem. Cerkev. Narodna šola. Goljatova Gostilna. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1911"," "," 472; 551; 265; 347; 346; 872; 875 ","  "," 2 "," polos_0081_v.jpg "," polos_0081_r.jpg " 
"o:polos.810"," Josef Kasimir, Ptuj "," Gruss aus PETTAU.   "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1914","1918"," 632; 341; 240; 346 ","  "," 2 "," polos_0810_v.jpg "," polos_0810_r.jpg " 
"o:polos.811","  "," Pettau, Steiermark. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1915"," "," 341; 346; 133; 632 ","  "," 2 "," polos_0811_v.jpg "," polos_0811_r.jpg " 
"o:polos.812"," Wilhelm Blanke, Ptuj "," Wassergaswerk, Schlacht- u. Kühlhaus in Pettau. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 348; 632; 137 ","  "," 2 "," polos_0812_v.jpg "," polos_0812_r.jpg " 
"o:polos.813"," J.N. Peteršič, Ptuj "," Ptuj. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1912"," "," 133; 361; 632 ","  "," 2 "," polos_0813_v.jpg "," polos_0813_r.jpg " 
"o:polos.814"," Wilhelm Blanke, Ptuj "," Pettau. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1915"," "," 341; 133; 361; 632 ","  "," 2 "," polos_0814_v.jpg "," polos_0814_r.jpg " 
